2016-02-13 01:27:06,-2.00,-4.30,1009.85,622,635
2016-02-13 01:27:14,-2.00,-4.30,1009.83,623,635
2016-02-13 01:27:22,-2.00,-4.30,1009.84,623,635
2016-02-13 01:27:30,-2.00,-4.30,1009.85,621,635
2016-02-13 01:27:38,-2.00,-4.30,1009.86,621,635
2016-02-13 01:27:46,-2.00,-4.30,1009.85,622,636
2016-02-13 01:27:55,-2.00,-4.30,1009.85,623,635
2016-02-13 01:28:03,-2.00,-4.30,1009.77,624,635
2016-02-13 01:28:11,-2.00,-4.20,1009.74,624,635
2016-02-13 01:28:19,-2.00,-4.30,1009.74,623,635
2016-02-13 01:28:27,-2.00,-4.20,1009.81,622,635
2016-02-13 01:28:35,-2.00,-4.20,1009.84,622,635
2016-02-13 01:28:43,-2.00,-4.30,1009.80,622,635
2016-02-13 01:28:51,-2.00,-4.30,1009.82,621,635
2016-02-13 01:28:59,-2.00,-4.30,1009.83,622,635
2016-02-13 01:29:08,-2.00,-4.30,1009.82,623,635
2016-02-13 01:29:16,-2.00,-4.30,1009.76,623,635
2016-02-13 01:29:24,-2.00,-4.30,1009.79,624,635
2016-02-13 01:29:32,-2.00,-4.30,1009.84,617,635
2016-02-13 01:29:40,-2.00,-4.30,1009.72,615,635
2016-02-13 01:29:48,-2.00,-4.30,1009.82,623,635
2016-02-13 01:29:56,-2.00,-4.30,1009.83,628,635
2016-02-13 01:30:04,-2.00,-4.30,1009.84,624,635
2016-02-13 01:30:12,-2.00,-4.30,1009.83,623,635
2016-02-13 01:30:21,-2.00,-4.30,1009.77,623,635
2016-02-13 01:30:29,-2.00,-4.30,1009.72,622,635
2016-02-13 01:30:37,-2.00,-4.30,1009.78,623,635
2016-02-13 01:30:45,-2.00,-4.30,1009.72,624,635
2016-02-13 01:30:53,-2.00,-4.30,1009.83,624,635
2016-02-13 01:31:01,-2.00,-4.30,1009.74,623,635
2016-02-13 01:31:09,-2.00,-4.30,1009.84,621,635
2016-02-13 01:31:17,-2.00,-4.30,1009.76,621,635
2016-02-13 01:31:25,-2.00,-4.30,1009.84,622,635
2016-02-13 01:31:34,-2.00,-4.30,1009.81,624,635
2016-02-13 01:31:42,-2.00,-4.30,1009.80,622,635
2016-02-13 01:31:50,-2.00,-4.30,1009.74,621,635
2016-02-13 01:31:58,-2.00,-4.30,1009.85,624,635
2016-02-13 01:32:06,-2.00,-4.30,1009.89,624,635
2016-02-13 01:32:14,-2.00,-4.30,1009.75,621,635
2016-02-13 01:32:22,-2.00,-4.30,1009.83,622,635
2016-02-13 01:32:30,-2.00,-4.30,1009.82,624,635
2016-02-13 01:32:38,-2.00,-4.30,1009.81,624,635
2016-02-13 01:32:46,-2.00,-4.30,1009.84,622,635
2016-02-13 01:32:55,-2.00,-4.40,1009.81,620,635
2016-02-13 01:33:03,-2.00,-4.30,1009.82,621,635
2016-02-13 01:33:11,-2.00,-4.40,1009.78,624,635
2016-02-13 01:33:19,-2.00,-4.30,1009.77,622,635
2016-02-13 01:33:27,-2.00,-4.40,1009.66,621,635
2016-02-13 01:33:35,-2.00,-4.30,1009.75,621,635
2016-02-13 01:33:43,-2.00,-4.40,1009.73,623,635
2016-02-13 01:33:51,-2.00,-4.40,1009.73,624,635
2016-02-13 01:33:59,-2.00,-4.40,1009.78,624,635
2016-02-13 01:34:08,-2.00,-4.30,1009.79,622,635
2016-02-13 01:34:16,-2.00,-4.40,1009.79,621,635
2016-02-13 01:34:24,-2.00,-4.40,1009.84,621,635
2016-02-13 01:34:32,-2.00,-4.30,1009.79,624,635
2016-02-13 01:34:40,-2.00,-4.40,1009.73,623,635
2016-02-13 01:34:48,-2.00,-4.40,1009.74,622,635
2016-02-13 01:34:56,-2.00,-4.40,1009.82,620,635
2016-02-13 01:35:04,-2.00,-4.30,1009.73,622,635
2016-02-13 01:35:12,-2.00,-4.30,1009.78,622,635
2016-02-13 01:35:21,-2.00,-4.40,1009.76,623,635
2016-02-13 01:35:29,-2.00,-4.30,1009.78,623,635
2016-02-13 01:35:37,-2.00,-4.30,1009.75,621,635
2016-02-13 01:35:45,-2.00,-4.30,1009.82,620,635
2016-02-13 01:35:53,-2.00,-4.30,1009.82,623,635
2016-02-13 01:36:01,-2.00,-4.30,1009.76,623,635
2016-02-13 01:36:09,-2.00,-4.30,1009.76,621,635
2016-02-13 01:36:17,-2.00,-4.30,1009.72,620,635
2016-02-13 01:36:25,-2.00,-4.30,1009.75,622,635
2016-02-13 01:36:34,-2.00,-4.30,1009.75,624,635
2016-02-13 01:36:42,-2.00,-4.30,1009.76,623,635
2016-02-13 01:36:50,-2.00,-4.30,1009.71,621,635
2016-02-13 01:36:58,-2.00,-4.30,1009.73,621,635
2016-02-13 01:37:06,-2.00,-4.30,1009.74,623,635
2016-02-13 01:37:14,-2.00,-4.30,1009.76,624,635
2016-02-13 01:37:22,-2.00,-4.30,1009.74,621,635
2016-02-13 01:37:30,-2.00,-4.30,1009.68,623,635
2016-02-13 01:37:38,-2.00,-4.30,1009.74,624,635
