# ut, nt, rtc_temp, A0, voltage
1455079985,2016-02-10 04:53:05,-3.25,405,515
1455079993,2016-02-10 04:53:13,-3.25,405,515
1455080001,2016-02-10 04:53:21,-3.25,405,516
1455080009,2016-02-10 04:53:29,-3.25,398,515
1455080017,2016-02-10 04:53:37,-3.25,404,516
1455080025,2016-02-10 04:53:45,-3.25,405,515
1455080033,2016-02-10 04:53:53,-3.25,405,516
1455080041,2016-02-10 04:54:01,-3.25,406,514
1455080049,2016-02-10 04:54:09,-3.25,406,515
1455080057,2016-02-10 04:54:17,-3.25,402,517
1455080065,2016-02-10 04:54:25,-3.25,405,517
1455080073,2016-02-10 04:54:33,-3.25,407,514
1455080081,2016-02-10 04:54:41,-3.25,405,515
1455080089,2016-02-10 04:54:49,-3.25,405,514
1455080097,2016-02-10 04:54:57,-3.25,404,515
1455080106,2016-02-10 04:55:06,-3.25,404,514
1455080114,2016-02-10 04:55:14,-3.25,406,516
1455080122,2016-02-10 04:55:22,-3.25,406,515
1455080130,2016-02-10 04:55:30,-3.25,405,515
1455080138,2016-02-10 04:55:38,-3.25,405,515
1455080146,2016-02-10 04:55:46,-3.25,405,515
1455080154,2016-02-10 04:55:54,-3.25,405,516
1455080162,2016-02-10 04:56:02,-3.25,402,516
1455080170,2016-02-10 04:56:10,-3.25,403,516
1455080178,2016-02-10 04:56:18,-3.25,403,516
1455080186,2016-02-10 04:56:26,-3.25,404,515
1455080194,2016-02-10 04:56:34,-3.25,404,516
1455080202,2016-02-10 04:56:42,-3.25,406,515
1455080210,2016-02-10 04:56:50,-3.25,406,515
1455080219,2016-02-10 04:56:59,-3.25,406,516
1455080227,2016-02-10 04:57:07,-3.25,406,515
1455080235,2016-02-10 04:57:15,-3.25,407,517
1455080243,2016-02-10 04:57:23,-3.25,406,516
1455080251,2016-02-10 04:57:31,-3.25,406,514
1455080259,2016-02-10 04:57:39,-3.25,405,515
1455080267,2016-02-10 04:57:47,-3.25,404,514
1455080275,2016-02-10 04:57:55,-3.25,405,514
1455080283,2016-02-10 04:58:03,-3.25,405,515
1455080291,2016-02-10 04:58:11,-3.25,403,516
1455080299,2016-02-10 04:58:19,-3.25,404,515
1455080307,2016-02-10 04:58:27,-3.25,404,516
1455080315,2016-02-10 04:58:35,-3.25,405,515
1455080323,2016-02-10 04:58:43,-3.25,406,515
1455080332,2016-02-10 04:58:52,-3.25,406,515
1455080340,2016-02-10 04:59:00,-3.25,406,514
1455080348,2016-02-10 04:59:08,-3.25,406,514
1455080356,2016-02-10 04:59:16,-3.25,407,514
1455080364,2016-02-10 04:59:24,-3.25,406,516
1455080372,2016-02-10 04:59:32,-3.50,407,517
1455080380,2016-02-10 04:59:40,-3.50,400,517
1455080388,2016-02-10 04:59:48,-3.50,406,516
1455080396,2016-02-10 04:59:56,-3.50,405,516
1455080404,2016-02-10 05:00:04,-3.50,404,514
1455080412,2016-02-10 05:00:12,-3.50,404,517
1455080420,2016-02-10 05:00:20,-3.50,405,516
1455080428,2016-02-10 05:00:28,-3.50,405,516
1455080436,2016-02-10 05:00:36,-3.50,407,516
1455080445,2016-02-10 05:00:45,-3.50,405,515
1455080453,2016-02-10 05:00:53,-3.50,406,516
1455080461,2016-02-10 05:01:01,-3.50,406,515
1455080469,2016-02-10 05:01:09,-3.50,407,515
1455080477,2016-02-10 05:01:17,-3.50,406,516
1455080485,2016-02-10 05:01:25,-3.50,403,516
1455080493,2016-02-10 05:01:33,-3.50,404,515
1455080501,2016-02-10 05:01:41,-3.50,406,515
1455080509,2016-02-10 05:01:49,-3.50,405,515
1455080517,2016-02-10 05:01:57,-3.50,408,515
1455080525,2016-02-10 05:02:05,-3.50,408,516
1455080533,2016-02-10 05:02:13,-3.50,410,515
1455080541,2016-02-10 05:02:21,-3.50,407,516
1455080549,2016-02-10 05:02:29,-3.50,408,514
1455080558,2016-02-10 05:02:38,-3.50,405,516
1455080566,2016-02-10 05:02:46,-3.50,404,515
1455080574,2016-02-10 05:02:54,-3.50,405,516
1455080582,2016-02-10 05:03:02,-3.50,407,515
1455080590,2016-02-10 05:03:10,-3.50,408,515
1455080598,2016-02-10 05:03:18,-3.50,406,516
1455080606,2016-02-10 05:03:26,-3.50,406,517
1455080614,2016-02-10 05:03:34,-3.50,406,516
1455080622,2016-02-10 05:03:42,-3.50,407,517
1455080630,2016-02-10 05:03:50,-3.50,408,515
1455080638,2016-02-10 05:03:58,-3.50,407,516
1455080646,2016-02-10 05:04:06,-3.50,408,515
1455080654,2016-02-10 05:04:14,-3.50,406,515
1455080662,2016-02-10 05:04:22,-3.50,407,516
1455080671,2016-02-10 05:04:31,-3.50,405,515
1455080679,2016-02-10 05:04:39,-3.50,406,516
1455080687,2016-02-10 05:04:47,-3.50,408,515
1455080695,2016-02-10 05:04:55,-3.50,406,516
1455080703,2016-02-10 05:05:03,-3.50,405,517
1455080711,2016-02-10 05:05:11,-3.50,406,516
1455080719,2016-02-10 05:05:19,-3.50,406,515
1455080727,2016-02-10 05:05:27,-3.50,407,515
1455080735,2016-02-10 05:05:35,-3.50,407,515
1455080743,2016-02-10 05:05:43,-3.50,405,516
1455080751,2016-02-10 05:05:51,-3.50,403,517
1455080759,2016-02-10 05:05:59,-3.50,405,515
1455080767,2016-02-10 05:06:07,-3.50,405,515
1455080775,2016-02-10 05:06:15,-3.50,407,516
1455080784,2016-02-10 05:06:24,-3.50,400,517
1455080792,2016-02-10 05:06:32,-3.50,405,516
1455080800,2016-02-10 05:06:40,-3.50,406,516
1455080808,2016-02-10 05:06:48,-3.50,406,515
1455080816,2016-02-10 05:06:56,-3.50,406,515
1455080824,2016-02-10 05:07:04,-3.50,406,515
1455080832,2016-02-10 05:07:12,-3.50,405,516
1455080840,2016-02-10 05:07:20,-3.50,406,517
1455080848,2016-02-10 05:07:28,-3.50,405,516
1455080856,2016-02-10 05:07:36,-3.50,407,515
1455080864,2016-02-10 05:07:44,-3.50,405,516
1455080872,2016-02-10 05:07:52,-3.50,407,515
1455080880,2016-02-10 05:08:00,-3.50,405,515
1455080888,2016-02-10 05:08:08,-3.50,407,517
1455080896,2016-02-10 05:08:16,-3.50,407,515
1455080905,2016-02-10 05:08:25,-3.50,406,517
1455080913,2016-02-10 05:08:33,-3.50,408,517
1455080921,2016-02-10 05:08:41,-3.50,406,516
1455080929,2016-02-10 05:08:49,-3.50,406,515
1455080937,2016-02-10 05:08:57,-3.50,408,514
1455080945,2016-02-10 05:09:05,-3.50,405,517
1455080953,2016-02-10 05:09:13,-3.50,406,515
1455080961,2016-02-10 05:09:21,-3.50,407,516
1455080969,2016-02-10 05:09:29,-3.50,406,515
1455080977,2016-02-10 05:09:37,-3.50,406,516
1455080985,2016-02-10 05:09:45,-3.50,408,515
1455080993,2016-02-10 05:09:53,-3.50,406,517
1455081001,2016-02-10 05:10:01,-3.50,405,515
1455081009,2016-02-10 05:10:09,-3.50,407,515
1455081018,2016-02-10 05:10:18,-3.50,405,517
1455081026,2016-02-10 05:10:26,-3.50,405,515
1455081034,2016-02-10 05:10:34,-3.50,405,514
1455081042,2016-02-10 05:10:42,-3.50,407,515
1455081050,2016-02-10 05:10:50,-3.50,405,516
1455081058,2016-02-10 05:10:58,-3.50,406,516
1455081066,2016-02-10 05:11:06,-3.50,407,516
1455081074,2016-02-10 05:11:14,-3.50,407,515
1455081082,2016-02-10 05:11:22,-3.50,405,515
1455081090,2016-02-10 05:11:30,-3.50,406,516
1455081098,2016-02-10 05:11:38,-3.50,405,516
1455081106,2016-02-10 05:11:46,-3.50,406,515
1455081114,2016-02-10 05:11:54,-3.50,406,516
1455081122,2016-02-10 05:12:02,-3.50,406,515
1455081131,2016-02-10 05:12:11,-3.50,406,516
1455081139,2016-02-10 05:12:19,-3.50,405,517
1455081147,2016-02-10 05:12:27,-3.50,405,516
1455081155,2016-02-10 05:12:35,-3.50,406,515
1455081163,2016-02-10 05:12:43,-3.50,406,515
1455081171,2016-02-10 05:12:51,-3.50,411,516
1455081179,2016-02-10 05:12:59,-3.50,408,516
1455081187,2016-02-10 05:13:07,-3.50,407,515
1455081195,2016-02-10 05:13:15,-3.50,407,517
1455081203,2016-02-10 05:13:23,-3.75,406,515
1455081211,2016-02-10 05:13:31,-3.75,407,517
1455081219,2016-02-10 05:13:39,-3.75,397,515
1455081227,2016-02-10 05:13:47,-3.75,404,515
1455081235,2016-02-10 05:13:55,-3.75,404,517
1455081244,2016-02-10 05:14:04,-3.75,406,516
1455081252,2016-02-10 05:14:12,-3.75,406,515
1455081260,2016-02-10 05:14:20,-3.75,407,515
1455081268,2016-02-10 05:14:28,-3.75,405,514
1455081276,2016-02-10 05:14:36,-3.75,406,515
1455081284,2016-02-10 05:14:44,-3.75,406,515
1455081292,2016-02-10 05:14:52,-3.75,407,516
1455081300,2016-02-10 05:15:00,-3.75,406,515
1455081308,2016-02-10 05:15:08,-3.75,405,516
1455081316,2016-02-10 05:15:16,-3.75,414,516
1455081324,2016-02-10 05:15:24,-3.75,407,516
1455081332,2016-02-10 05:15:32,-3.75,406,514
1455081340,2016-02-10 05:15:40,-3.75,407,516
1455081348,2016-02-10 05:15:48,-3.75,405,516
1455081357,2016-02-10 05:15:57,-3.75,407,514
1455081365,2016-02-10 05:16:05,-3.75,406,517
1455081373,2016-02-10 05:16:13,-3.75,407,515
1455081381,2016-02-10 05:16:21,-3.75,398,517
1455081389,2016-02-10 05:16:29,-3.75,405,516
1455081397,2016-02-10 05:16:37,-3.75,407,516
1455081405,2016-02-10 05:16:45,-3.75,405,516
1455081413,2016-02-10 05:16:53,-3.75,406,516
1455081421,2016-02-10 05:17:01,-3.75,406,516
1455081429,2016-02-10 05:17:09,-3.75,406,515
1455081437,2016-02-10 05:17:17,-3.75,405,516
1455081445,2016-02-10 05:17:25,-3.75,407,516
1455081453,2016-02-10 05:17:33,-3.75,404,516
1455081461,2016-02-10 05:17:41,-3.75,401,515
1455081469,2016-02-10 05:17:49,-3.75,403,516
1455081478,2016-02-10 05:17:58,-3.75,405,517
1455081486,2016-02-10 05:18:06,-3.75,406,514
1455081494,2016-02-10 05:18:14,-3.75,406,516
1455081502,2016-02-10 05:18:22,-3.75,400,515
1455081510,2016-02-10 05:18:30,-3.75,406,517
1455081518,2016-02-10 05:18:38,-3.75,405,516
1455081526,2016-02-10 05:18:46,-3.75,403,517
1455081534,2016-02-10 05:18:54,-3.75,404,516
1455081542,2016-02-10 05:19:02,-3.75,404,516
1455081550,2016-02-10 05:19:10,-3.75,404,515
1455081558,2016-02-10 05:19:18,-3.75,404,516
1455081566,2016-02-10 05:19:26,-3.75,405,516
1455081574,2016-02-10 05:19:34,-3.75,407,516
1455081582,2016-02-10 05:19:42,-3.75,408,517
1455081591,2016-02-10 05:19:51,-3.75,406,515
1455081599,2016-02-10 05:19:59,-3.75,404,516
1455081607,2016-02-10 05:20:07,-3.75,404,517
1455081615,2016-02-10 05:20:15,-3.75,405,516
1455081623,2016-02-10 05:20:23,-3.75,405,515
1455081631,2016-02-10 05:20:31,-3.75,394,517
1455081639,2016-02-10 05:20:39,-3.75,403,515
1455081647,2016-02-10 05:20:47,-3.75,405,515
1455081655,2016-02-10 05:20:55,-3.75,407,516
1455081663,2016-02-10 05:21:03,-3.75,405,516
1455081671,2016-02-10 05:21:11,-3.75,406,515
1455081679,2016-02-10 05:21:19,-3.75,406,515
1455081687,2016-02-10 05:21:27,-3.75,408,517
1455081695,2016-02-10 05:21:35,-3.75,406,515
1455081704,2016-02-10 05:21:44,-3.75,405,517
1455081712,2016-02-10 05:21:52,-3.75,405,515
1455081720,2016-02-10 05:22:00,-3.75,406,515
1455081728,2016-02-10 05:22:08,-3.75,407,516
1455081736,2016-02-10 05:22:16,-3.75,404,517
1455081744,2016-02-10 05:22:24,-3.75,406,517
1455081752,2016-02-10 05:22:32,-3.75,407,515
1455081760,2016-02-10 05:22:40,-3.75,406,514
1455081768,2016-02-10 05:22:48,-3.75,409,516
1455081776,2016-02-10 05:22:56,-3.75,407,517
1455081784,2016-02-10 05:23:04,-3.75,407,517
1455081792,2016-02-10 05:23:12,-3.75,407,515
1455081800,2016-02-10 05:23:20,-3.75,407,515
1455081808,2016-02-10 05:23:28,-3.75,406,516
1455081817,2016-02-10 05:23:37,-3.75,404,516
1455081825,2016-02-10 05:23:45,-3.75,405,515
1455081833,2016-02-10 05:23:53,-3.75,408,515
1455081841,2016-02-10 05:24:01,-3.75,407,514
1455081849,2016-02-10 05:24:09,-3.75,404,517
1455081857,2016-02-10 05:24:17,-3.75,406,516
1455081865,2016-02-10 05:24:25,-3.75,401,517
1455081873,2016-02-10 05:24:33,-3.75,404,516
1455081881,2016-02-10 05:24:41,-3.75,404,516
1455081889,2016-02-10 05:24:49,-3.75,406,517
1455081897,2016-02-10 05:24:57,-3.75,406,514
1455081905,2016-02-10 05:25:05,-3.75,408,514
1455081913,2016-02-10 05:25:13,-3.75,405,516
1455081921,2016-02-10 05:25:21,-3.75,407,516
1455081930,2016-02-10 05:25:30,-3.75,407,515
1455081938,2016-02-10 05:25:38,-3.75,405,516
1455081946,2016-02-10 05:25:46,-3.75,403,516
1455081954,2016-02-10 05:25:54,-3.75,406,514
1455081962,2016-02-10 05:26:02,-3.75,407,515
1455081970,2016-02-10 05:26:10,-3.75,408,514
1455081978,2016-02-10 05:26:18,-3.75,406,516
1455081986,2016-02-10 05:26:26,-3.75,406,515
1455081994,2016-02-10 05:26:34,-3.75,406,516
1455082002,2016-02-10 05:26:42,-3.75,406,516
1455082010,2016-02-10 05:26:50,-3.75,406,516
1455082018,2016-02-10 05:26:58,-3.75,410,514
1455082026,2016-02-10 05:27:06,-3.75,407,514
1455082034,2016-02-10 05:27:14,-3.75,406,517
1455082042,2016-02-10 05:27:22,-3.75,405,514
1455082051,2016-02-10 05:27:31,-3.75,406,516
1455082059,2016-02-10 05:27:39,-3.75,405,515
1455082067,2016-02-10 05:27:47,-3.75,403,515
1455082075,2016-02-10 05:27:55,-3.75,400,516
1455082083,2016-02-10 05:28:03,-3.75,403,516
1455082091,2016-02-10 05:28:11,-3.75,405,516
1455082099,2016-02-10 05:28:19,-3.75,406,514
1455082107,2016-02-10 05:28:27,-3.75,406,514
1455082115,2016-02-10 05:28:35,-3.75,406,517
1455082123,2016-02-10 05:28:43,-3.75,408,514
1455082131,2016-02-10 05:28:51,-3.75,406,514
1455082139,2016-02-10 05:28:59,-3.75,406,515
1455082147,2016-02-10 05:29:07,-3.75,405,517
1455082155,2016-02-10 05:29:15,-3.75,406,515
1455082164,2016-02-10 05:29:24,-3.75,406,517
1455082172,2016-02-10 05:29:32,-3.75,407,514
1455082180,2016-02-10 05:29:40,-3.75,407,515
1455082188,2016-02-10 05:29:48,-3.75,409,515
1455082196,2016-02-10 05:29:56,-3.75,405,516
1455082204,2016-02-10 05:30:04,-3.75,406,515
1455082212,2016-02-10 05:30:12,-3.75,407,515
1455082220,2016-02-10 05:30:20,-3.75,405,516
1455082228,2016-02-10 05:30:28,-3.75,404,514
1455082236,2016-02-10 05:30:36,-3.75,406,515
1455082244,2016-02-10 05:30:44,-3.75,408,516
1455082252,2016-02-10 05:30:52,-3.75,408,514
1455082260,2016-02-10 05:31:00,-3.75,405,515
1455082268,2016-02-10 05:31:08,-3.75,406,516
1455082277,2016-02-10 05:31:17,-3.75,405,516
1455082285,2016-02-10 05:31:25,-3.75,405,515
1455082293,2016-02-10 05:31:33,-3.75,406,515
1455082301,2016-02-10 05:31:41,-3.75,407,516
1455082309,2016-02-10 05:31:49,-3.75,404,515
1455082317,2016-02-10 05:31:57,-3.75,406,515
1455082325,2016-02-10 05:32:05,-3.75,407,516
1455082333,2016-02-10 05:32:13,-3.75,406,515
1455082341,2016-02-10 05:32:21,-3.75,406,515
1455082349,2016-02-10 05:32:29,-3.75,405,515
1455082357,2016-02-10 05:32:37,-3.75,407,515
1455082365,2016-02-10 05:32:45,-3.75,406,514
1455082373,2016-02-10 05:32:53,-3.75,406,516
1455082381,2016-02-10 05:33:01,-3.75,405,517
1455082390,2016-02-10 05:33:10,-3.75,407,516
1455082398,2016-02-10 05:33:18,-3.75,407,515
1455082406,2016-02-10 05:33:26,-3.75,407,517
1455082414,2016-02-10 05:33:34,-3.75,406,515
1455082422,2016-02-10 05:33:42,-3.75,406,515
1455082430,2016-02-10 05:33:50,-3.75,405,516
1455082438,2016-02-10 05:33:58,-3.75,402,517
1455082446,2016-02-10 05:34:06,-3.75,405,515
1455082454,2016-02-10 05:34:14,-3.75,405,514
1455082462,2016-02-10 05:34:22,-3.75,405,515
1455082470,2016-02-10 05:34:30,-3.75,407,517
1455082478,2016-02-10 05:34:38,-3.75,409,515
1455082486,2016-02-10 05:34:46,-3.75,406,515
1455082494,2016-02-10 05:34:54,-3.75,407,515
1455082503,2016-02-10 05:35:03,-3.75,405,514
1455082511,2016-02-10 05:35:11,-3.75,406,516
1455082519,2016-02-10 05:35:19,-3.75,405,515
1455082527,2016-02-10 05:35:27,-3.75,406,515
1455082535,2016-02-10 05:35:35,-3.75,407,515
1455082543,2016-02-10 05:35:43,-3.75,406,516
1455082551,2016-02-10 05:35:51,-3.75,404,516
1455082559,2016-02-10 05:35:59,-3.75,403,517
1455082567,2016-02-10 05:36:07,-3.75,413,517
1455082575,2016-02-10 05:36:15,-3.75,409,515
1455082583,2016-02-10 05:36:23,-3.75,409,515
1455082591,2016-02-10 05:36:31,-3.75,400,517
1455082599,2016-02-10 05:36:39,-3.75,405,516
1455082607,2016-02-10 05:36:47,-3.75,404,514
1455082616,2016-02-10 05:36:56,-3.75,406,514
1455082624,2016-02-10 05:37:04,-3.75,406,517
1455082632,2016-02-10 05:37:12,-3.75,407,515
1455082640,2016-02-10 05:37:20,-3.75,406,516
1455082648,2016-02-10 05:37:28,-3.75,407,515
1455082656,2016-02-10 05:37:36,-3.75,405,514
1455082664,2016-02-10 05:37:44,-3.75,404,516
1455082672,2016-02-10 05:37:52,-3.75,404,516
1455082680,2016-02-10 05:38:00,-3.75,407,516
1455082688,2016-02-10 05:38:08,-3.75,407,515
1455082696,2016-02-10 05:38:16,-3.75,406,516
1455082704,2016-02-10 05:38:24,-3.75,407,515
1455082712,2016-02-10 05:38:32,-3.75,408,514
1455082720,2016-02-10 05:38:40,-3.75,404,516
1455082728,2016-02-10 05:38:48,-3.75,407,514
1455082737,2016-02-10 05:38:57,-3.75,403,517
1455082745,2016-02-10 05:39:05,-3.75,404,516
1455082753,2016-02-10 05:39:13,-3.75,406,516
1455082761,2016-02-10 05:39:21,-3.75,407,515
1455082769,2016-02-10 05:39:29,-3.75,405,516
1455082777,2016-02-10 05:39:37,-3.75,406,515
1455082785,2016-02-10 05:39:45,-3.75,405,516
1455082793,2016-02-10 05:39:53,-3.75,406,515
1455082801,2016-02-10 05:40:01,-3.75,406,514
1455082809,2016-02-10 05:40:09,-3.75,404,516
1455082817,2016-02-10 05:40:17,-3.75,406,517
1455082825,2016-02-10 05:40:25,-3.75,405,516
1455082833,2016-02-10 05:40:33,-3.75,405,515
1455082841,2016-02-10 05:40:41,-3.75,405,516
1455082850,2016-02-10 05:40:50,-3.75,404,516
1455082858,2016-02-10 05:40:58,-3.75,406,516
1455082866,2016-02-10 05:41:06,-3.75,406,515
1455082874,2016-02-10 05:41:14,-3.75,406,515
1455082882,2016-02-10 05:41:22,-3.75,406,516
1455082890,2016-02-10 05:41:30,-3.75,406,516
1455082898,2016-02-10 05:41:38,-3.75,405,515
1455082906,2016-02-10 05:41:46,-3.75,405,517
1455082914,2016-02-10 05:41:54,-3.75,407,515
1455082922,2016-02-10 05:42:02,-3.75,407,515
1455082930,2016-02-10 05:42:10,-3.75,407,516
1455082938,2016-02-10 05:42:18,-3.75,405,516
1455082946,2016-02-10 05:42:26,-3.75,405,515
1455082954,2016-02-10 05:42:34,-3.75,405,515
1455082963,2016-02-10 05:42:43,-3.75,406,514
1455082971,2016-02-10 05:42:51,-3.75,407,517
1455082979,2016-02-10 05:42:59,-3.75,405,516
1455082987,2016-02-10 05:43:07,-3.75,405,515
1455082995,2016-02-10 05:43:15,-3.75,395,516
1455083003,2016-02-10 05:43:23,-3.75,391,516
1455083011,2016-02-10 05:43:31,-3.75,403,517
1455083019,2016-02-10 05:43:39,-3.75,406,515
1455083027,2016-02-10 05:43:47,-3.75,407,515
1455083035,2016-02-10 05:43:55,-3.75,408,515
1455083043,2016-02-10 05:44:03,-3.75,406,516
1455083051,2016-02-10 05:44:11,-3.75,408,515
1455083059,2016-02-10 05:44:19,-2.00,406,516
1455083067,2016-02-10 05:44:27,-2.00,407,517
1455083076,2016-02-10 05:44:36,-2.00,408,515
1455083084,2016-02-10 05:44:44,-2.00,408,515
1455083092,2016-02-10 05:44:52,-2.00,406,517
1455083100,2016-02-10 05:45:00,-2.00,408,516
1455083108,2016-02-10 05:45:08,-2.00,407,516
1455083116,2016-02-10 05:45:16,-2.00,407,516
1455083124,2016-02-10 05:45:24,-2.00,408,515
1455083132,2016-02-10 05:45:32,-2.00,409,515
1455083140,2016-02-10 05:45:40,-2.00,409,515
1455083148,2016-02-10 05:45:48,-2.00,407,516
1455083156,2016-02-10 05:45:56,-2.00,407,515
1455083164,2016-02-10 05:46:04,-2.00,408,516
1455083172,2016-02-10 05:46:12,-2.00,408,515
1455083180,2016-02-10 05:46:20,-2.00,408,515
1455083189,2016-02-10 05:46:29,-2.00,408,515
1455083197,2016-02-10 05:46:37,-2.00,407,515
1455083205,2016-02-10 05:46:45,-2.00,407,515
1455083213,2016-02-10 05:46:53,-2.00,407,516
1455083221,2016-02-10 05:47:01,-2.00,408,517
1455083229,2016-02-10 05:47:09,-2.00,409,517
1455083237,2016-02-10 05:47:17,-2.00,405,517
1455083245,2016-02-10 05:47:25,-2.00,406,516
1455083253,2016-02-10 05:47:33,-2.00,408,516
1455083261,2016-02-10 05:47:41,-2.00,407,517
1455083269,2016-02-10 05:47:49,-2.00,410,516
1455083277,2016-02-10 05:47:57,-2.00,409,514
1455083285,2016-02-10 05:48:05,-2.00,408,515
1455083293,2016-02-10 05:48:13,-2.00,409,517
1455083301,2016-02-10 05:48:21,-2.00,407,515
1455083310,2016-02-10 05:48:30,-2.00,408,516
1455083318,2016-02-10 05:48:38,-2.00,408,515
1455083326,2016-02-10 05:48:46,-2.00,408,515
1455083334,2016-02-10 05:48:54,-2.00,408,515
1455083342,2016-02-10 05:49:02,-2.00,410,515
1455083350,2016-02-10 05:49:10,-2.00,407,516
1455083358,2016-02-10 05:49:18,-2.00,408,515
1455083366,2016-02-10 05:49:26,-2.00,408,515
1455083374,2016-02-10 05:49:34,-2.00,408,515
1455083382,2016-02-10 05:49:42,-2.00,409,514
1455083390,2016-02-10 05:49:50,-2.00,408,515
1455083398,2016-02-10 05:49:58,-2.00,409,516
1455083406,2016-02-10 05:50:06,-2.00,404,516
1455083414,2016-02-10 05:50:14,-2.00,408,516
1455083423,2016-02-10 05:50:23,-2.00,406,514
1455083431,2016-02-10 05:50:31,-2.00,408,515
1455083439,2016-02-10 05:50:39,-2.00,408,516
1455083447,2016-02-10 05:50:47,-2.00,408,516
1455083455,2016-02-10 05:50:55,-2.00,409,517
1455083463,2016-02-10 05:51:03,-2.00,407,516
1455083471,2016-02-10 05:51:11,-2.00,409,514
1455083479,2016-02-10 05:51:19,-2.00,408,515
1455083487,2016-02-10 05:51:27,-2.00,408,516
1455083495,2016-02-10 05:51:35,-2.00,408,515
1455083503,2016-02-10 05:51:43,-2.00,408,515
1455083511,2016-02-10 05:51:51,-2.00,408,515
1455083519,2016-02-10 05:51:59,-2.00,406,517
1455083527,2016-02-10 05:52:07,-2.00,407,516
1455083536,2016-02-10 05:52:16,-2.00,407,516
1455083544,2016-02-10 05:52:24,-2.00,406,516
1455083552,2016-02-10 05:52:32,-2.00,407,515
1455083560,2016-02-10 05:52:40,-2.00,408,515
1455083568,2016-02-10 05:52:48,-2.25,405,516
1455083576,2016-02-10 05:52:56,-2.25,404,516
1455083584,2016-02-10 05:53:04,-2.25,405,515
1455083592,2016-02-10 05:53:12,-2.25,406,516
1455083600,2016-02-10 05:53:20,-2.25,405,515
1455083608,2016-02-10 05:53:28,-2.25,404,516
1455083616,2016-02-10 05:53:36,-2.25,407,515
1455083624,2016-02-10 05:53:44,-2.25,404,516
1455083632,2016-02-10 05:53:52,-2.25,407,515
1455083640,2016-02-10 05:54:00,-2.25,407,515
1455083649,2016-02-10 05:54:09,-2.25,406,516
1455083657,2016-02-10 05:54:17,-2.25,407,516
1455083665,2016-02-10 05:54:25,-2.25,409,515
1455083673,2016-02-10 05:54:33,-2.25,406,515
1455083681,2016-02-10 05:54:41,-2.25,407,515
1455083689,2016-02-10 05:54:49,-2.25,407,515
1455083697,2016-02-10 05:54:57,-2.25,407,516
1455083705,2016-02-10 05:55:05,-2.25,407,516
1455083713,2016-02-10 05:55:13,-2.25,405,516
1455083721,2016-02-10 05:55:21,-2.25,405,516
1455083729,2016-02-10 05:55:29,-2.25,406,515
1455083737,2016-02-10 05:55:37,-2.25,408,515
1455083745,2016-02-10 05:55:45,-2.25,407,515
1455083753,2016-02-10 05:55:53,-2.25,408,515
1455083762,2016-02-10 05:56:02,-2.25,409,515
1455083770,2016-02-10 05:56:10,-2.25,407,515
1455083778,2016-02-10 05:56:18,-2.25,405,515
1455083786,2016-02-10 05:56:26,-2.25,394,516
1455083794,2016-02-10 05:56:34,-2.25,404,516
1455083802,2016-02-10 05:56:42,-2.25,404,516
1455083810,2016-02-10 05:56:50,-2.25,406,517
1455083818,2016-02-10 05:56:58,-2.25,405,515
1455083826,2016-02-10 05:57:06,-2.25,406,515
1455083834,2016-02-10 05:57:14,-2.25,405,515
1455083842,2016-02-10 05:57:22,-2.25,406,515
1455083850,2016-02-10 05:57:30,-2.25,406,516
1455083858,2016-02-10 05:57:38,-2.25,407,516
1455083866,2016-02-10 05:57:46,-2.25,405,516
1455083875,2016-02-10 05:57:55,-2.25,407,515
